"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","Creo que me he corrido","Patones","muro erotico","7b","2014-09-03","la primera de la pasarela en la que se puede escalar. Tres chapas y de movimientos guapos. Buen tajo en el bidedo...","la primera de la pasarela en la que se puede escalar. Tres chapas y de movimientos guapos. Buen tajo en el bidedo...","","flash","spain","Madrid"
"sport","Escaladores y leñadores","La Pedriza","","7b","2014-07-09","#2go               Morfo y guapa. Cerca del flash...","#2go Morfo y guapa. Cerca del flash...","","redpoint","spain","Madrid"
"sport","Lolilla la bombilla","Patones","quebrantahuesos","7b","2014-07-06","que malas son las temporadas de examenes... Algo morfo. 3 pegues.","que malas son las temporadas de examenes... Algo morfo. 3 pegues.","","redpoint","spain","Madrid"
"sport","Expediente Tris","Cañón de Uceda","medio","7b","2014-04-11","anda que no la lie... puede que sea algo más dura. K CONTENTO MI PRIMER 7b A VISTA!!","anda que no la lie... puede que sea algo más dura. K CONTENTO MI PRIMER 7b A VISTA!!","","onsight","spain",""
"sport","VOLANDO ENTRE ÑAPAS","San Martín De Valdeiglesias","callejon d7786","7b","2014-02-03","#2go               7b/+. ñapas pequeñas. No se en que se diferencian esta de su varante que sale 7a+, el tramo que las diferencian son cantos.","#2go 7b/+. ñapas pequeñas. No se en que se diferencian esta de su varante que sale 7a+, el tramo que las diferencian son cantos.","","redpoint","spain","Madrid"
"sport","El viejo Charlie robo la manivela","Patones","viejo charlie","7b","2013-06-01","Versión derecha. a bloque con 4 chapas. Mejor 7b.","Versión derecha. a bloque con 4 chapas. Mejor 7b.","","redpoint","spain","Madrid"
"sport","La croqueta","La cova de l'ocell","dreta a9278","7a+","2020-07-01","7a+ durete muy guapo.","7a+ durete muy guapo.","","onsight","spain",""
"sport","Les esposes","La cova de l'ocell","esquerra","7a+","2020-06-25","","","","flash","spain",""
"sport","matar a rajoy","Villanueva del Rosario","chilam balam","7a+","2019-05-03","","","","onsight","spain",""
"sport","El Celador","Reguchillo","","7a+","2019-01-03","","","","onsight","spain",""
"sport","Semi profesionales","Cogollos","","7a+","2018-12-28","De pisar.","De pisar.","","onsight","spain","Malaga"
"sport","al pan pan","Cuenca","piscinas","7a+","2018-12-15","brutal de verdad! larga y de disfrutar!","brutal de verdad! larga y de disfrutar!","","onsight","spain",""
"sport","Juan y Fran","Rodellar","ventanas","7a+","2018-07-30","Rebuena! Una mitica que tenia que haber hecho hace tiempo...","Rebuena! Una mitica que tenia que haber hecho hace tiempo...","","onsight","spain",""
"sport","Ahoo me face vede","Unknown Crag","","7a+","2018-03-28","#2go               O me colgaba o me partía un dedo","#2go O me colgaba o me partía un dedo","","redpoint","spain","Margalef"
"sport","Crosta panic","Unknown Crag","","7a+","2018-01-03","","","","onsight","spain","Siurana"
"sport","Especial Ofelia","Cuenca","garrulos","7a+","2017-12-16","","","","onsight","spain",""
"sport","La Bruja de Blair","Rodellar","las ventanas del mascun","7a+","2017-04-15","","","","onsight","spain",""
"sport","Orgasmica","Rodellar","el camino","7a+","2017-04-12","Doblete con la mismísima lauri!","Doblete con la mismísima lauri!","","onsight","spain",""
"sport","Tu tia loli","Fin del mundo","cueva del agua","7a+","2017-03-26","7a/+","7a/+","","flash","spain","Madrid"
"sport","Welcome to Babylon","Cuenca","martin alhaja","7a+","2017-03-18","","","","onsight","spain",""
"sport","Es una dama","Cuenca","martin alhaja","7a+","2016-08-04","","","","onsight","spain",""
"sport","Rojo atardecer","Somaén","cueva","7a+","2016-05-08","vi a gente en los primeros pasos.","vi a gente en los primeros pasos.","","flash","spain","Madrid"
"sport","Derecho de admisión R1","Fin del mundo","waterworld","7a+","2016-04-23","","","","flash","spain","Madrid"
"sport","Renenaza","La Pedriza","","7a+","2015-08-19","divertida","divertida","","flash","spain","Madrid"
"sport","Pintacoda","Rodellar","aquest any si","7a+","2015-07-15","Mola, a bloque de chorreras. descalzo. Igual 7a.","Mola, a bloque de chorreras. descalzo. Igual 7a.","","flash","spain",""
"sport","Spasiba + Iva","Rodellar","aquest any si","7a+","2015-07-14","Mas fácil k tragaldabas hasta la primera reunión. Muy guapa! Como todas en este sector.","Mas fácil k tragaldabas hasta la primera reunión. Muy guapa! Como todas en este sector.","","onsight","spain",""
"sport","tizona","La Pedriza","","7a+","2015-07-01","muy buena. Bouldering.","muy buena. Bouldering.","","onsight","spain","Madrid"
"sport","C'est ne pas possible","Patones","","7a+","2015-05-30","#2go               rara a vista.","#2go rara a vista.","","redpoint","spain","Madrid"
"sport","N.N.","Fin del mundo","","7a+","2015-03-07","una via a bloque algo rara, con un paso fisico y otro tecnico. Vi a mucha gente de reojo hacerla a si que al flash.","una via a bloque algo rara, con un paso fisico y otro tecnico. Vi a mucha gente de reojo hacerla a si que al flash.","","flash","spain","Madrid"
"sport","Flechazo","Entrepeñas","principal","7a+","2014-12-07","entretenida.","entretenida.","","onsight","spain","Madrid"
"sport","Hamaca du bolas","El Vellon","","7a+","2014-10-12","buen pegue.","buen pegue.","","onsight","spain","Madrid"
"sport","Ir x Ir","Patones","purpura","7a+","2014-10-05","dura, bloque abajo y arriba. ¿Por que una presa verde?","dura, bloque abajo y arriba. ¿Por que una presa verde?","","redpoint","spain","Madrid"
"sport","Te troncho la Caña","Patones","purpura","7a+","2014-10-05","#2go               k mal escalo a vista.","#2go k mal escalo a vista.","","redpoint","spain","Madrid"
"sport","El titán","El Vellon","","7a+","2014-09-14","con tallado, 7a/+. bloque y fácil.","con tallado, 7a/+. bloque y fácil.","","onsight","spain","Madrid"
"sport","si bebis no conduzcas","Patones","desmond","7a+","2014-09-06","3 pegues. bien de cecillazos...","3 pegues. bien de cecillazos...","","redpoint","spain","Madrid"
"sport","Travesia","Cañón de Uceda","antonio martin","7a+","2014-05-18","Si vas a vista 7b, si te la sabes más facil...","Si vas a vista 7b, si te la sabes más facil...","","flash","spain",""
"sport","N.N.","Cañón de Uceda","","7a+","2014-05-18","hard, mejor 7a+. un dinámico a un romo, mejor si te saltas la tercera cinta.","hard, mejor 7a+. un dinámico a un romo, mejor si te saltas la tercera cinta.","","redpoint","spain",""
"sport","Patria o muerte","Cañón de Uceda","medio","7a+","2014-04-11","ALUCINANTE!! fuerza pura de bidedos. Mejor 7a+.","ALUCINANTE!! fuerza pura de bidedos. Mejor 7a+.","","flash","spain",""
"sport","Revolución","Cañón de Uceda","sector 3","7a+","2014-04-05","Buen método de Marcos.","Buen método de Marcos.","","flash","spain",""
"sport","Leilan","Patones","stradivarius f7c4d","7a+","2014-03-16","Mas duro para bajitos. Cuidado con los dedos que se te quedan pillados en los agarres.","Mas duro para bajitos. Cuidado con los dedos que se te quedan pillados en los agarres.","","redpoint","spain","Madrid"
"sport","La Panza de Sancho","San Martín De Valdeiglesias","callejon d7786","7a+","2014-03-03","#2go               7a+/b","#2go 7a+/b","","redpoint","spain","Madrid"
"sport","King Kong","Patones","stradivarius f7c4d","7a+","2013-12-26","7a+/b. Medio a vista medio al flash. se me fue un pie y me quede colgado a un brazo. K CONTENTO!!","7a+/b. Medio a vista medio al flash. se me fue un pie y me quede colgado a un brazo. K CONTENTO!!","","flash","spain","Madrid"
"sport","LO MAS PLUS","El Vellon","","7a+","2013-12-08","#2go               second go, cerca del onsight. guapa, de saltar con ganas!!","#2go second go, cerca del onsight. guapa, de saltar con ganas!!","","redpoint","spain","Madrid"
"sport","So pedo","El Vellon","","7a+","2013-12-08","guapa, con un lance y un paso de romos arriba. Hecha al tercer pegue","guapa, con un lance y un paso de romos arriba. Hecha al tercer pegue","","redpoint","spain","Madrid"
"sport","Los lemon","Fin del mundo","selva","7a+","2013-09-21","rectificando y liandola mazo. mi primer septimo a vista.","rectificando y liandola mazo. mi primer septimo a vista.","","onsight","spain","Madrid"
"sport","Right to ferdinan","Oliana","","7a","2020-03-07","#2go               Lo intente con los ojos vendados jajaja!!","#2go Lo intente con los ojos vendados jajaja!!","","redpoint","spain","Barcelona"
"sport","Marroncita","Oliana","contrafort de rumbau","7a","2020-02-07","","","","onsight","spain","Barcelona"
"sport","Necronomicón","Patones","luna","7a","2018-12-24","Es buena para lo poco que se hace... Lo hice sin la fisura de la derecha aunque me parece una tontería.","Es buena para lo poco que se hace... Lo hice sin la fisura de la derecha aunque me parece una tontería.","","onsight","spain","Madrid"
"sport","Gorilero gorilero","Patones","stradivarius f7c4d","7a","2018-09-18","#2go               Yo creo que facilita para ser patones y para el grado... Un pegue hace unos 6 años","#2go Yo creo que facilita para ser patones y para el grado... Un pegue hace unos 6 años","","redpoint","spain","Madrid"
"sport","Balcón andaluz","Rodellar","travesia de los angeles","7a","2018-07-28","","","","onsight","spain",""
"sport","Sexmanía","Patones","repisa de stradivarius","7a","2017-09-24","","","","onsight","spain","Madrid"
"sport","Capitán Trueno","Cuenca","alfar","7a","2017-02-25","","","","onsight","spain",""
"sport","Sartenada de Regletas","Cuenca","valdecabras sur","7a","2017-01-08","hard hard hard!!la hice al límite!","hard hard hard!!la hice al límite!","","onsight","spain",""
"sport","Denominación de origen","Cuenca","valdecabras sur","7a","2016-12-23","doblete con el trucha! el mas facil de los 7as del muro, podría ser 6c+","doblete con el trucha! el mas facil de los 7as del muro, podría ser 6c+","","onsight","spain",""
"sport","Preliminares","Cuenca","valdecabras sur","7a","2016-12-19","ese Mikooo!!","ese Mikooo!!","","onsight","spain",""
"sport","Clarete y spit","Cuenca","valdecabras sur","7a","2016-12-07","triplete con trucha y miko.","triplete con trucha y miko.","","onsight","spain",""
"sport","Espolón López","Cuenca","valdecabras sur","7a","2016-11-06","","","","onsight","spain",""
"sport","Ingravitus","Unknown Crag","","7a","2016-03-28","plaquita de coger mierdecitas.","plaquita de coger mierdecitas.","","onsight","spain","Margalef"
"sport","El poder del ahora","San Martín De Valdeiglesias","mirador","7a","2016-02-27","buena. Aunk no se por k no vale la repisa?? No me a parecido 7a, igual 6c o asi, pero no se, se me a podido dar bien.","buena. Aunk no se por k no vale la repisa?? No me a parecido 7a, igual 6c o asi, pero no se, se me a podido dar bien.","","onsight","spain","Madrid"
"sport","tasta","Unknown Crag","","7a","2015-12-31","dura. Siuranica.","dura. Siuranica.","","onsight","spain","Siurana"
"sport","Brigadistak","Unknown Crag","","7a","2015-12-30","hicimos ahi una combo rara, no se si es esta. Muy guapa como todas aki.","hicimos ahi una combo rara, no se si es esta. Muy guapa como todas aki.","","onsight","spain","Siurana"
"sport","Viagraman","Unknown Crag","","7a","2015-12-27","plaquita guapa.","plaquita guapa.","","onsight","spain","Siurana"
"sport","cada uno disfruta en su grado","El Vellon","","7a","2015-11-22","","","","onsight","spain","Madrid"
"sport","Te Cangas Dionis","Patones","muro de los lamentos","7a","2015-08-12","muy buena y dura como todas las del muro. un boulder arriba durete y dificil de leer.","muy buena y dura como todas las del muro. un boulder arriba durete y dificil de leer.","","onsight","spain","Madrid"
"sport","Bis a bis","Rodellar","las ventanas del mascun","7a","2015-07-15","Casi palmo a vista en el boulder. Codos en china jaja.","Casi palmo a vista en el boulder. Codos en china jaja.","","onsight","spain",""
"sport","Acracia","Rodellar","bikini","7a","2015-07-12","De sicados pero guapa.","De sicados pero guapa.","","onsight","spain",""
"sport","En la boca del tiburon","La Pedriza","","7a","2015-07-01","buena tarde con el mismisimo Puli. Rara a vista.","buena tarde con el mismisimo Puli. Rara a vista.","","onsight","spain","Madrid"
"sport","Sietebe mas calvo o fisura del txavo","Patones","","7a","2015-06-13","#2go               ya me van quedando menos vías.","#2go ya me van quedando menos vías.","","redpoint","spain","Madrid"
"sport","Obrigado","Cuenca","valdecabras sur","7a","2015-04-25","escalada de velocidad jaja.","escalada de velocidad jaja.","","onsight","spain",""
"sport","Picaflor","Cuenca","valdecabras sur","7a","2015-04-25","igual 6c+. Plaquita y luego cazos con buenos alejes.","igual 6c+. Plaquita y luego cazos con buenos alejes.","","onsight","spain",""
"sport","Estupendiux","Patones","stradivarius f7c4d","7a","2015-04-24","habia visto ya a gente darle a si que a vista no. A mi me parece 7a+, aquí añado que el paso del bidedo es lo facil, lo duro lo tienes déspues y más sin saber como va, que casi caigo 20 veces jaja.","habia visto ya a gente darle a si que a vista no. A mi me parece 7a+, aquí añado que el paso del bidedo es lo facil, lo duro lo tienes déspues y más sin saber como va, que casi caigo 20 veces jaja.","","flash","spain","Madrid"
"sport","Lola","Rodellar","barrio de los gitanos","7a","2015-04-01","Increible!!!!","Increible!!!!","","onsight","spain",""
"sport","N.N.","Fin del mundo","","7a","2015-03-22","parte de la derecha de la ermita. Una vía muy larga con muchas repisas. Parece fea pero esta muy chula!","parte de la derecha de la ermita. Una vía muy larga con muchas repisas. Parece fea pero esta muy chula!","","onsight","spain","Madrid"
"sport","Cadenetas","Fin del mundo","selva","7a","2014-12-26","congelación de dedos.","congelación de dedos.","","onsight","spain","Madrid"
"sport","N.N.","Fin del mundo","","7a","2014-12-20","bloque con un monodedo y facil.","bloque con un monodedo y facil.","","flash","spain","Madrid"
"sport","Muerte al patron","El Vellon","","7a","2014-10-18","","","","onsight","spain","Madrid"
"sport","Canguingos y Patas de Pez","Patones","purpura","7a","2014-09-06","suavete pero mola un montón el bloque de arriba, muy fanático!! jaja.","suavete pero mola un montón el bloque de arriba, muy fanático!! jaja.","","flash","spain","Madrid"
"sport","lucia","La Pedriza","","7a","2014-07-08","#2go               aguantar y un dinámico arriba. Me a parecido dura para 7a, igual 7a+.","#2go aguantar y un dinámico arriba. Me a parecido dura para 7a, igual 7a+.","","redpoint","spain","Madrid"
"sport","Corazón de dragón","Patones","maracaibo","7a","2014-07-06","#2go               rara la parte de arriba para llegar a la r. Igual 7a+.","#2go rara la parte de arriba para llegar a la r. Igual 7a+.","","redpoint","spain","Madrid"
"sport","cuervo loco","Cañón de Uceda","antonio martin","7a","2014-05-18","buen flashazo!! sake una mierda de pajaro enorme en un cazo del techo mientras encadenaba jajaja. Muy guapa con un paso largo","buen flashazo!! sake una mierda de pajaro enorme en un cazo del techo mientras encadenaba jajaja. Muy guapa con un paso largo","","flash","spain",""
"sport","frida","Cañón de Uceda","cueva del callejon","7a","2014-05-18","a bloque, pasos duros de regletas pequeñas. Puede que 7a+","a bloque, pasos duros de regletas pequeñas. Puede que 7a+","","flash","spain",""
"sport","Jardín de la adormidera","Cañón de Uceda","puente","7a","2014-04-11","divertida. un par de dinámicos.","divertida. un par de dinámicos.","","onsight","spain",""
"sport","Camino al romo","Cañón de Uceda","puente","7a","2014-04-11","a bloque. fea.","a bloque. fea.","","redpoint","spain",""
